"year","soc_system","occupation","occ_category","occ_group","occ_level","soc_note","total_16plus","age_16to19","age_20to24","age_25to34","age_35to44","age_45to54","age_55to64","age_65plus","median_age"
2023,"2018_SOC","Laborers and freight, stock, and material movers, hand",NA,NA,NA,NA,2090,155,373,524,359,295,285,99,35.8
2023,"2018_SOC","Machine feeders and offbearers",NA,NA,NA,NA,30,1,7,3,8,5,4,2,NA
2023,"2018_SOC","Packers and packagers, hand",NA,NA,NA,NA,690,64,136,145,122,110,82,31,35.1
2023,"2018_SOC","Stockers and order fillers",NA,NA,NA,NA,1640,210,360,366,219,211,179,94,31.7
2023,"2018_SOC","Pumping station operators",NA,NA,NA,NA,21,0,2,5,6,5,2,1,NA
2023,"2018_SOC","Refuse and recyclable material collectors",NA,NA,NA,NA,112,4,11,24,36,20,12,6,39.5
2023,"2018_SOC","Other material moving workers",NA,NA,NA,NA,55,4,3,13,12,12,10,2,42.4
2024,"2018_SOC","Management,  professional, and related occupations",NA,NA,NA,NA,70744,559,3804,16094,17838,15602,11815,5031,43.5
2024,"2018_SOC","Management, business, and financial operations occupations",NA,NA,NA,NA,30602,134,1163,5964,7853,7316,5776,2395,45.3
2024,"2018_SOC","Management occupations",NA,NA,NA,NA,20657,91,639,3514,5329,5262,4077,1745,46.4
2024,"2018_SOC","Chief executives",NA,NA,NA,NA,1728,1,10,129,370,509,489,218,52.2
2024,"2018_SOC","General and operations managers",NA,NA,NA,NA,1440,3,33,312,412,355,256,70,44.2
2024,"2018_SOC","Legislators",NA,NA,NA,NA,15,0,1,2,4,2,3,3,NA
2024,"2018_SOC","Advertising and promotions managers",NA,NA,NA,NA,54,0,1,19,13,9,8,4,39.4
2024,"2018_SOC","Marketing managers",NA,NA,NA,NA,513,4,26,165,147,98,60,13,39.5
2024,"2018_SOC","Sales managers",NA,NA,NA,NA,555,0,12,96,160,149,110,26,45.8
2024,"2018_SOC","Public relations and fundraising managers",NA,NA,NA,NA,149,2,8,45,43,29,17,6,40.7
2024,"2018_SOC","Administrative services managers",NA,NA,NA,NA,87,0,2,11,24,22,23,6,47.2
2024,"2018_SOC","Facilities managers",NA,NA,NA,NA,142,1,5,14,30,32,48,11,50.7
2024,"2018_SOC","Computer and information systems managers","it","it_management","occupation",NA,732,0,4,92,236,217,153,31,47
2024,"2018_SOC","Financial managers",NA,NA,NA,NA,1445,1,34,294,404,352,277,84,44.9
2024,"2018_SOC","Compensation and benefits managers",NA,NA,NA,NA,13,0,1,1,3,3,5,0,NA
2024,"2018_SOC","Human resources managers",NA,NA,NA,NA,306,0,6,55,105,71,57,13,44.6
2024,"2018_SOC","Training and development managers",NA,NA,NA,NA,62,0,3,16,20,9,9,5,43.1
2024,"2018_SOC","Industrial production managers",NA,NA,NA,NA,290,1,8,41,80,88,63,10,47
2024,"2018_SOC","Purchasing managers",NA,NA,NA,NA,221,0,4,40,67,47,47,16,45.5
2024,"2018_SOC","Transportation, storage, and distribution managers",NA,NA,NA,NA,380,1,11,94,91,101,67,16,43.7
2024,"2018_SOC","Farmers, ranchers, and other agricultural managers",NA,NA,NA,NA,858,9,32,94,133,137,178,276,55.8
2024,"2018_SOC","Construction managers",NA,NA,NA,NA,1251,4,40,266,339,290,229,82,44.5
2024,"2018_SOC","Education and childcare administrators",NA,NA,NA,NA,1006,3,30,139,258,357,165,55,46.2
2024,"2018_SOC","Architectural and engineering managers","engineering","arch_engineering","occupation",NA,201,0,0,26,58,56,40,21,47
2024,"2018_SOC","Food service managers",NA,NA,NA,NA,1192,33,139,277,273,246,158,66,40.8
2024,"2018_SOC","Funeral home managers",NA,NA,NA,NA,14,0,0,3,2,2,3,4,NA
2024,"2018_SOC","Entertainment and recreation managers",NA,NA,NA,NA,72,2,8,9,20,17,7,9,43.8
2024,"2018_SOC","Lodging managers",NA,NA,NA,NA,129,1,6,21,33,25,30,14,46.8
2024,"2018_SOC","Medical and health services managers",NA,NA,NA,NA,824,0,14,143,215,225,171,56,46.7
2024,"2018_SOC","Natural sciences managers","life_science","life_science","occupation",NA,53,0,7,19,11,8,8,0,36.2
2024,"2018_SOC","Postmasters and mail superintendents",NA,NA,NA,NA,23,0,0,5,5,10,3,1,NA
2024,"2018_SOC","Property, real estate, and community association managers",NA,NA,NA,NA,790,3,28,126,172,171,159,131,49.2
2024,"2018_SOC","Social and community service managers",NA,NA,NA,NA,493,6,18,87,119,133,89,43,46.7
2024,"2018_SOC","Emergency management directors",NA,NA,NA,NA,18,0,0,4,8,2,1,1,NA
2024,"2018_SOC","Personal service managers, all other",NA,NA,NA,NA,11,1,1,0,4,2,1,1,NA
2024,"2018_SOC","Managers, all other",NA,NA,NA,NA,5591,14,149,870,1473,1489,1142,453,47
2024,"2018_SOC","Business and financial operations occupations",NA,NA,NA,NA,9945,44,524,2450,2524,2053,1699,651,43.1
2024,"2018_SOC","Agents and business managers of artists, performers, and athletes",NA,NA,NA,NA,42,0,2,12,11,6,6,5,NA
2024,"2018_SOC","Buyers and purchasing agents, farm products",NA,NA,NA,NA,9,0,1,4,1,1,2,0,NA
2024,"2018_SOC","Wholesale and retail buyers, except farm products",NA,NA,NA,NA,171,2,10,35,37,37,34,16,45.6
2024,"2018_SOC","Purchasing agents, except wholesale, retail, and farm products",NA,NA,NA,NA,278,1,12,60,62,62,59,21,46
2024,"2018_SOC","Claims adjusters, appraisers, examiners, and investigators",NA,NA,NA,NA,382,1,10,77,127,87,64,16,43.8
2024,"2018_SOC","Compliance officers",NA,NA,NA,NA,311,0,9,66,76,78,59,24,46.1
2024,"2018_SOC","Cost estimators",NA,NA,NA,NA,148,1,11,31,40,29,24,12,42.4
2024,"2018_SOC","Human resources workers",NA,NA,NA,NA,944,2,46,269,278,177,138,34,41.1
2024,"2018_SOC","Compensation, benefits, and job analysis specialists",NA,NA,NA,NA,46,0,5,11,11,12,7,0,NA
2024,"2018_SOC","Training and development specialists",NA,NA,NA,NA,155,2,7,40,43,30,25,8,43.1
2024,"2018_SOC","Logisticians",NA,NA,NA,NA,193,0,17,53,52,41,24,6,40.6
2024,"2018_SOC","Project management specialists",NA,NA,NA,NA,966,0,20,223,293,228,162,39,43
2024,"2018_SOC","Management analysts",NA,NA,NA,NA,1099,4,38,254,257,219,201,125,45.5
2024,"2018_SOC","Meeting, convention, and event planners",NA,NA,NA,NA,145,2,16,45,32,24,15,9,39.2
2024,"2018_SOC","Fundraisers",NA,NA,NA,NA,76,1,3,16,25,11,17,5,44.7
2024,"2018_SOC","Market research analysts and marketing specialists",NA,NA,NA,NA,632,7,89,216,153,84,66,16,36.4
2024,"2018_SOC","Business operations specialists, all other",NA,NA,NA,NA,717,11,43,165,188,145,119,46,42.9
2024,"2018_SOC","Accountants and auditors",NA,NA,NA,NA,1778,1,96,429,393,397,338,126,44.4
2024,"2018_SOC","Property appraisers and assessors",NA,NA,NA,NA,80,1,3,12,11,17,25,12,52.4
2024,"2018_SOC","Budget analysts",NA,NA,NA,NA,49,0,0,12,16,10,10,1,NA
2024,"2018_SOC","Credit analysts",NA,NA,NA,NA,40,0,4,13,8,7,7,0,NA
2024,"2018_SOC","Financial and investment analysts",NA,NA,NA,NA,406,1,31,136,88,80,54,16,39.1
2024,"2018_SOC","Personal financial advisors",NA,NA,NA,NA,528,0,19,119,135,105,94,56,44.6
2024,"2018_SOC","Insurance underwriters",NA,NA,NA,NA,124,0,5,28,28,30,18,14,46
2024,"2018_SOC","Financial examiners",NA,NA,NA,NA,23,0,1,3,10,4,2,4,NA
2024,"2018_SOC","Credit counselors and loan officers",NA,NA,NA,NA,313,6,7,58,90,75,67,10,44.4
2024,"2018_SOC","Tax examiners and collectors, and revenue agents",NA,NA,NA,NA,45,0,2,3,13,13,10,3,NA
2024,"2018_SOC","Tax preparers",NA,NA,NA,NA,113,0,7,31,16,16,23,19,46.9
2024,"2018_SOC","Other financial specialists",NA,NA,NA,NA,132,0,11,28,29,29,27,8,44.9
2024,"2018_SOC","Professional and related occupations",NA,NA,NA,NA,40142,425,2641,10130,9985,8287,6040,2635,42.2
2024,"2018_SOC","Computer and mathematical occupations","it","computer","group",NA,6386,27,408,1875,1712,1266,886,212,40.7
2024,"2018_SOC","Computer and information research scientists","it","computer","occupation",NA,36,1,8,9,9,6,3,0,NA
2024,"2018_SOC","Computer systems analysts","it","computer","occupation",NA,547,1,46,158,136,98,84,24,41
2024,"2018_SOC","Information security analysts","it","computer","occupation",NA,243,1,15,70,61,58,28,10,40.5
2024,"2018_SOC","Computer programmers","it","computer","occupation",NA,334,3,21,74,88,74,60,14,43
2024,"2018_SOC","Software developers","it","computer","occupation","2020+ only; see 2019 note",2077,3,129,742,567,366,230,40,38.8
2024,"2018_SOC","Software quality assurance analysts and testers","it","computer","occupation","2020+ only; see 2019 note",82,0,4,29,22,12,12,4,40.6
2024,"2018_SOC","Web developers","it","computer","occupation",NA,54,0,5,18,12,11,7,0,40.5
2024,"2018_SOC","Web and digital interface designers","it","computer","occupation","2020+ only",96,0,3,34,32,14,10,2,39.3
2024,"2018_SOC","Computer support specialists","it","computer","occupation",NA,633,1,47,160,175,121,97,32,41.7
2024,"2018_SOC","Database administrators and architects","it","computer","occupation","2020+ only; see 2019 note",148,1,4,50,38,30,21,4,40.8
2024,"2018_SOC","Network and computer systems administrators","it","computer","occupation",NA,154,0,7,26,42,38,37,5,45.4
2024,"2018_SOC","Computer network architects","it","computer","occupation",NA,139,0,2,20,51,43,17,6,45.1
2024,"2018_SOC","Computer occupations, all other","it","computer","occupation",NA,1188,10,72,280,283,290,207,47,43.2
2024,"2018_SOC","Actuaries",NA,NA,NA,NA,36,0,4,15,10,3,3,2,NA
2024,"2018_SOC","Mathematicians",NA,NA,NA,NA,5,0,0,1,1,2,0,1,NA
2024,"2018_SOC","Operations research analysts","it","data_science","occupation",NA,176,2,5,39,54,39,30,8,42.9
2024,"2018_SOC","Statisticians","it","data_science","occupation",NA,70,0,4,21,20,14,11,0,40.7
2024,"2018_SOC","Other mathematical science occupations",NA,NA,NA,NA,369,4,35,130,112,49,28,12,37.1
2024,"2018_SOC","Architecture and engineering occupations","engineering","arch_engineering","group",NA,3552,17,228,983,796,673,637,218,42.2
2024,"2018_SOC","Architects, except landscape and naval","engineering","arch_engineering","occupation","2020+ only; see 2019 note",209,0,7,49,42,51,38,22,45.6
2024,"2018_SOC","Landscape architects","engineering","arch_engineering","occupation",NA,18,0,1,5,6,4,1,1,NA
2024,"2018_SOC","Surveyors, cartographers, and photogrammetrists","engineering","arch_engineering","occupation",NA,48,0,2,8,16,7,10,4,NA
2024,"2018_SOC","Aerospace engineers","engineering","arch_engineering","occupation",NA,182,0,14,56,39,32,27,14,41.5
2024,"2018_SOC","Agricultural engineers","engineering","arch_engineering","occupation",NA,2,0,0,1,1,0,0,0,NA
2024,"2018_SOC","Bioengineers and biomedical engineers","engineering","arch_engineering","occupation","2020+ only; see 2019 note",25,0,0,12,4,6,2,0,NA
2024,"2018_SOC","Chemical engineers","engineering","arch_engineering","occupation",NA,79,0,5,27,15,11,18,2,39.8
2024,"2018_SOC","Civil engineers","engineering","arch_engineering","occupation",NA,523,1,51,145,113,89,96,28,41.5
2024,"2018_SOC","Computer hardware engineers","engineering","arch_engineering","occupation",NA,85,0,5,25,21,12,19,4,42.7
2024,"2018_SOC","Electrical and electronics engineers","engineering","arch_engineering","occupation",NA,266,0,14,70,59,63,40,20,42.9
2024,"2018_SOC","Environmental engineers","engineering","arch_engineering","occupation",NA,33,0,3,7,11,1,8,3,NA
2024,"2018_SOC","Industrial engineers, including health and safety","engineering","arch_engineering","occupation",NA,268,1,16,87,62,45,49,9,40.3
2024,"2018_SOC","Marine engineers and naval architects","engineering","arch_engineering","occupation",NA,20,0,5,3,2,5,4,0,NA
2024,"2018_SOC","Materials engineers","engineering","arch_engineering","occupation",NA,48,0,3,10,16,7,9,3,NA
2024,"2018_SOC","Mechanical engineers","engineering","arch_engineering","occupation",NA,389,1,23,128,84,73,61,20,40.4
2024,"2018_SOC","Mining and geological engineers, including mining safety engineers","engineering","arch_engineering","occupation",NA,7,0,1,3,3,0,0,0,NA
2024,"2018_SOC","Nuclear engineers","engineering","arch_engineering","occupation",NA,7,0,0,2,2,0,1,2,NA
2024,"2018_SOC","Petroleum engineers","engineering","arch_engineering","occupation",NA,23,0,0,5,10,3,2,3,NA
2024,"2018_SOC","Engineers, all other","engineering","arch_engineering","occupation",NA,697,2,33,209,146,143,121,42,42.2
2024,"2018_SOC","Architectural and civil drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",38,0,3,7,10,5,8,6,NA
2024,"2018_SOC","Other drafters","engineering","arch_engineering","occupation","2020+ only; see 2019 note",92,1,6,19,27,20,13,6,42.1
2024,"2018_SOC","Electrical and electronic engineering technologists and technicians","engineering","eng_technician","occupation","2020+ only; see 2019 note",85,2,3,17,24,19,14,7,43.9
2024,"2018_SOC","Other engineering technologists and technicians, except drafters","engineering","eng_technician","occupation","2020+ only; see 2019 note",355,6,28,71,73,67,91,19,45.2
2024,"2018_SOC","Surveying and mapping technicians","engineering","eng_technician","occupation",NA,53,4,4,19,11,8,5,3,37.4
2024,"2018_SOC","Life, physical, and social science occupations","life_science","life_science","group",NA,1877,16,156,547,440,348,236,133,40.8
2024,"2018_SOC","Agricultural and food scientists","life_science","life_science","occupation",NA,23,0,1,9,5,7,0,1,NA
2024,"2018_SOC","Biological scientists","life_science","life_science","occupation",NA,105,0,7,38,22,19,9,10,39
2024,"2018_SOC","Conservation scientists and foresters","life_science","life_science","occupation",NA,24,0,3,4,4,6,6,2,NA
2024,"2018_SOC","Medical scientists","life_science","life_science","occupation",NA,127,0,1,41,46,15,18,7,41.5
2024,"2018_SOC","Life scientists, all other","life_science","life_science","occupation",NA,6,0,1,1,3,1,0,0,NA
2024,"2018_SOC","Astronomers and physicists","life_science","physical_science","occupation",NA,23,0,2,5,5,5,3,3,NA
2024,"2018_SOC","Atmospheric and space scientists","life_science","physical_science","occupation",NA,8,0,0,3,2,1,0,1,NA
2024,"2018_SOC","Chemists and materials scientists","life_science","physical_science","occupation",NA,87,0,4,25,17,25,8,7,43.6
2024,"2018_SOC","Environmental scientists and specialists, including health","life_science","physical_science","occupation","2020+ only; see 2019 note",51,0,4,20,10,5,10,1,38.5
2024,"2018_SOC","Geoscientists and hydrologists, except geographers","life_science","physical_science","occupation","2020+ only; see 2019 note",37,0,0,10,14,2,4,6,NA
2024,"2018_SOC","Physical scientists, all other","life_science","physical_science","occupation",NA,474,0,25,178,134,71,44,22,39.2
2024,"2018_SOC","Economists",NA,NA,NA,NA,28,0,0,10,6,5,2,3,NA
2024,"2018_SOC","Survey researchers",NA,NA,NA,NA,1,0,0,0,0,0,1,0,NA
2024,"2018_SOC","Clinical and counseling psychologists",NA,NA,NA,NA,16,0,0,2,5,6,1,2,NA
2024,"2018_SOC","School psychologists",NA,NA,NA,NA,52,0,1,10,13,18,6,3,45.8
2024,"2018_SOC","Other psychologists",NA,NA,NA,NA,163,0,5,27,36,35,24,36,49.7
2024,"2018_SOC","Sociologists",NA,NA,NA,NA,4,0,0,0,1,1,1,0,NA
2024,"2018_SOC","Urban and regional planners",NA,NA,NA,NA,45,0,2,8,17,9,5,3,NA
2024,"2018_SOC","Miscellaneous social scientists and related workers",NA,NA,NA,NA,38,0,4,7,10,10,5,2,NA
2024,"2018_SOC","Agricultural and food science technicians","life_science","science_technician","occupation",NA,52,3,5,16,8,7,10,3,37.7
2024,"2018_SOC","Biological technicians","life_science","science_technician","occupation",NA,21,0,2,12,1,2,3,0,NA
2024,"2018_SOC","Chemical technicians","life_science","science_technician","occupation",NA,57,0,4,13,12,12,15,1,42.5
2024,"2018_SOC","Environmental science and geoscience technicians","life_science","science_technician","occupation","2020+ only; see 2019 note",18,0,3,8,3,0,4,0,NA
2024,"2018_SOC","Nuclear technicians","life_science","science_technician","occupation",NA,6,0,0,2,2,0,1,1,NA
2024,"2018_SOC","Social science research assistants",NA,NA,NA,NA,6,0,0,0,4,1,0,0,NA
2024,"2018_SOC","Other life, physical, and social science technicians","life_science","science_technician","occupation","2020+ only; see 2019 note",340,12,79,83,52,60,42,13,35.4
2024,"2018_SOC","Occupational health and safety specialists and technicians",NA,NA,NA,NA,67,1,3,15,8,25,12,4,46.9
2024,"2018_SOC","Community and social service occupations",NA,NA,NA,NA,2950,28,168,681,708,614,493,259,43.4
2024,"2018_SOC","Substance abuse and behavioral disorder counselors",NA,NA,NA,NA,130,2,10,53,29,15,16,6,36
2024,"2018_SOC","Educational, guidance, and career counselors and advisors",NA,NA,NA,NA,388,7,30,107,89,83,55,18,40.9
2024,"2018_SOC","Marriage and family therapists",NA,NA,NA,NA,31,0,1,5,11,6,4,4,NA
2024,"2018_SOC","Mental health counselors",NA,NA,NA,NA,199,0,4,62,55,39,26,14,42.4
2024,"2018_SOC","Rehabilitation counselors",NA,NA,NA,NA,13,0,1,1,2,2,4,1,NA
2024,"2018_SOC","Counselors, all other",NA,NA,NA,NA,285,5,18,50,60,68,58,24,44.4
2024,"2018_SOC","Child, family, and school social workers",NA,NA,NA,NA,68,0,2,12,25,14,9,7,43.7
2024,"2018_SOC","Healthcare social workers",NA,NA,NA,NA,75,1,2,23,22,14,9,5,41.3
2024,"2018_SOC","Mental health and substance abuse social workers",NA,NA,NA,NA,22,0,2,3,6,3,3,5,NA
2024,"2018_SOC","Social workers, all other",NA,NA,NA,NA,732,2,36,184,189,164,119,39,42.7
2024,"2018_SOC","Probation officers and correctional treatment specialists",NA,NA,NA,NA,72,0,5,19,18,22,6,2,40.4
2024,"2018_SOC","Social and human service assistants",NA,NA,NA,NA,265,4,23,62,61,52,44,19,41.6
2024,"2018_SOC","Other community and social service specialists",NA,NA,NA,NA,109,3,11,27,15,21,24,8,44
2024,"2018_SOC","Clergy",NA,NA,NA,NA,395,0,8,54,90,73,87,84,51.2
2024,"2018_SOC","Directors, religious activities and education",NA,NA,NA,NA,71,1,7,12,18,16,12,5,43.2
2024,"2018_SOC","Religious workers, all other",NA,NA,NA,NA,94,4,7,9,17,21,17,18,47.4
2024,"2018_SOC","Legal occupations",NA,NA,NA,NA,1832,5,46,364,471,397,332,216,45.8
2024,"2018_SOC","Lawyers",NA,NA,NA,NA,1146,0,0,220,322,251,194,159,46.3
2024,"2018_SOC","Judicial law clerks",NA,NA,NA,NA,21,2,1,11,4,2,0,1,NA
2024,"2018_SOC","Judges, magistrates, and other judicial workers",NA,NA,NA,NA,68,0,0,3,18,13,19,15,53.7
2024,"2018_SOC","Paralegals and legal assistants",NA,NA,NA,NA,428,1,35,91,90,100,84,27,43.9
2024,"2018_SOC","Title examiners, abstractors, and searchers",NA,NA,NA,NA,93,0,2,22,17,20,25,8,47
2024,"2018_SOC","Legal support workers, all other",NA,NA,NA,NA,75,2,8,18,20,11,10,6,40.2
2024,"2018_SOC","Education, training, and library occupations",NA,NA,NA,NA,9587,147,757,2020,2304,2267,1423,668,43
2024,"2018_SOC","Postsecondary teachers",NA,NA,NA,NA,1072,3,28,136,251,311,199,145,49
2024,"2018_SOC","Preschool and kindergarten teachers",NA,NA,NA,NA,624,15,78,140,159,123,82,29,40.3
2024,"2018_SOC","Elementary and middle school teachers",NA,NA,NA,NA,3632,12,178,792,990,968,512,181,43.1
2024,"2018_SOC","Secondary school teachers",NA,NA,NA,NA,887,1,44,197,235,240,116,55,43.3
2024,"2018_SOC","Special education teachers",NA,NA,NA,NA,318,0,18,57,78,88,63,14,45.4
2024,"2018_SOC","Tutors",NA,NA,NA,NA,173,19,59,31,19,12,19,14,27.8
2024,"2018_SOC","Other teachers and instructors",NA,NA,NA,NA,965,33,80,212,203,196,141,100,42.9
2024,"2018_SOC","Archivists, curators, and museum technicians",NA,NA,NA,NA,77,0,5,16,22,15,8,11,43.2
2024,"2018_SOC","Librarians and media collections specialists",NA,NA,NA,NA,180,2,14,27,38,37,45,16,47.3
2024,"2018_SOC","Library technicians",NA,NA,NA,NA,32,2,2,9,6,4,3,5,NA
2024,"2018_SOC","Teaching assistants",NA,NA,NA,NA,1436,57,236,370,265,229,201,79,37.7
2024,"2018_SOC","Other educational instruction and library workers",NA,NA,NA,NA,190,4,14,33,40,46,35,19,46
2024,"2018_SOC","Arts, design, entertainment, sports, and media occupations",NA,NA,NA,NA,3483,115,272,886,830,630,460,290,41.1
2024,"2018_SOC","Artists and related workers",NA,NA,NA,NA,318,6,12,79,86,62,39,33,42.6
2024,"2018_SOC","Commercial and industrial designers",NA,NA,NA,NA,16,0,3,4,3,1,3,2,NA
2024,"2018_SOC","Fashion designers",NA,NA,NA,NA,38,5,2,9,13,6,2,2,NA
2024,"2018_SOC","Floral designers",NA,NA,NA,NA,45,6,9,8,6,8,6,2,NA
2024,"2018_SOC","Graphic designers",NA,NA,NA,NA,294,1,18,92,74,59,38,12,41
2024,"2018_SOC","Interior designers",NA,NA,NA,NA,117,0,12,27,28,20,17,13,42.2
2024,"2018_SOC","Merchandise displayers and window trimmers",NA,NA,NA,NA,40,0,0,16,6,6,8,4,NA
2024,"2018_SOC","Other designers",NA,NA,NA,NA,419,4,25,110,118,77,58,27,41.7
2024,"2018_SOC","Actors",NA,NA,NA,NA,57,1,11,14,12,8,6,5,38.3
2024,"2018_SOC","Producers and directors",NA,NA,NA,NA,175,0,9,51,46,32,29,8,41.8
2024,"2018_SOC","Athletes and sports competitors",NA,NA,NA,NA,23,0,2,11,5,3,3,0,NA
2024,"2018_SOC","Coaches and scouts",NA,NA,NA,NA,340,60,50,63,65,46,35,22,34.5
2024,"2018_SOC","Umpires, referees, and other sports officials",NA,NA,NA,NA,33,15,7,4,1,0,2,4,NA
2024,"2018_SOC","Dancers and choreographers",NA,NA,NA,NA,17,1,3,8,1,1,1,1,NA
2024,"2018_SOC","Music directors and composers",NA,NA,NA,NA,47,0,4,15,12,5,5,5,NA
2024,"2018_SOC","Musicians and singers",NA,NA,NA,NA,168,4,10,33,35,26,22,39,46.3
2024,"2018_SOC","Disc jockeys, except radio",NA,NA,NA,NA,24,0,1,6,12,1,3,1,NA
2024,"2018_SOC","Entertainers and performers, sports and related workers, all other",NA,NA,NA,NA,38,2,7,11,10,4,2,2,NA
2024,"2018_SOC","Broadcast announcers and radio disc jockeys",NA,NA,NA,NA,20,0,0,3,3,7,4,2,NA
2024,"2018_SOC","News analysts, reporters, and journalists",NA,NA,NA,NA,73,0,5,18,21,14,6,10,41.4
2024,"2018_SOC","Public relations specialists",NA,NA,NA,NA,114,0,7,42,29,19,9,8,37.5
2024,"2018_SOC","Editors",NA,NA,NA,NA,132,0,12,21,21,44,22,12,46.7
2024,"2018_SOC","Technical writers","it","technical_writer","occupation",NA,63,0,1,10,15,12,20,5,48.3
2024,"2018_SOC","Writers and authors",NA,NA,NA,NA,257,2,13,59,53,51,39,39,44.8
2024,"2018_SOC","Interpreters and translators",NA,NA,NA,NA,92,1,5,14,21,23,19,10,46.9
2024,"2018_SOC","Court reporters and simultaneous captioners",NA,NA,NA,NA,24,0,1,6,5,3,6,3,NA
2024,"2018_SOC","Media and communication workers, all other",NA,NA,NA,NA,38,1,3,11,13,4,5,1,NA
2024,"2018_SOC","Broadcast, sound, and lighting technicians",NA,NA,NA,NA,117,0,15,26,38,26,11,2,40
2024,"2018_SOC","Photographers",NA,NA,NA,NA,210,1,16,63,43,47,26,13,41.4
2024,"2018_SOC","Television, video, and film camera operators and editors",NA,NA,NA,NA,133,3,10,50,35,17,13,5,36.5
2024,"2018_SOC","Media and communication equipment workers, all other",NA,NA,NA,NA,2,0,0,1,0,0,1,0,NA
2024,"2018_SOC","Healthcare practitioners and technical occupations","healthcare","health_practitioner","group",NA,10475,71,606,2773,2723,2090,1573,640,42
2024,"2018_SOC","Chiropractors","healthcare","health_practitioner","occupation",NA,55,0,0,6,15,13,11,10,49.1
2024,"2018_SOC","Dentists","healthcare","health_practitioner","occupation",NA,169,0,0,19,57,41,35,17,47.2
2024,"2018_SOC","Dietitians and nutritionists","healthcare","health_practitioner","occupation",NA,142,0,6,34,29,42,21,9,44.5
2024,"2018_SOC","Optometrists","healthcare","health_practitioner","occupation",NA,36,0,0,6,6,7,9,8,NA
2024,"2018_SOC","Pharmacists","healthcare","health_practitioner","occupation",NA,326,0,14,96,99,54,38,24,41.3
2024,"2018_SOC","Emergency medicine physicians","healthcare","health_practitioner","occupation","2020+ only",20,0,0,7,4,7,3,0,NA
2024,"2018_SOC","Radiologists","healthcare","health_practitioner","occupation","2020+ only",26,0,0,5,5,5,4,8,NA
2024,"2018_SOC","Other physicians","healthcare","health_practitioner","occupation","2020+ only",904,0,3,196,253,188,147,116,45.6
2024,"2018_SOC","Surgeons","healthcare","health_practitioner","occupation","2020+ only",41,0,0,7,14,12,4,4,NA
2024,"2018_SOC","Physician assistants","healthcare","health_practitioner","occupation",NA,182,3,4,73,48,29,20,4,38.4
2024,"2018_SOC","Podiatrists","healthcare","health_practitioner","occupation",NA,8,0,0,2,2,0,2,2,NA
2024,"2018_SOC","Audiologists","healthcare","health_practitioner","occupation",NA,31,0,1,10,6,9,4,1,NA
2024,"2018_SOC","Occupational therapists","healthcare","health_practitioner","occupation",NA,155,0,1,54,37,31,27,5,42.1
2024,"2018_SOC","Physical therapists","healthcare","health_practitioner","occupation",NA,320,1,13,101,78,69,44,14,42
2024,"2018_SOC","Radiation therapists","healthcare","health_practitioner","occupation",NA,8,0,0,2,2,1,3,0,NA
2024,"2018_SOC","Recreational therapists","healthcare","health_practitioner","occupation",NA,10,0,4,1,3,0,1,0,NA
2024,"2018_SOC","Respiratory therapists","healthcare","health_practitioner","occupation",NA,84,0,1,20,27,19,13,3,42
2024,"2018_SOC","Speech-language pathologists","healthcare","health_practitioner","occupation",NA,212,0,12,67,69,40,18,6,39.9
2024,"2018_SOC","Exercise physiologists","healthcare","health_practitioner","occupation","2020+ only",5,0,0,3,2,0,0,0,NA
2024,"2018_SOC","Therapists, all other","healthcare","health_practitioner","occupation",NA,385,1,27,131,76,83,45,22,39.8
2024,"2018_SOC","Veterinarians","healthcare","health_practitioner","occupation",NA,98,0,1,20,42,20,11,5,42.8
2024,"2018_SOC","Registered nurses","healthcare","health_practitioner","occupation",NA,3571,3,171,967,934,718,581,197,42.3
2024,"2018_SOC","Nurse anesthetists","healthcare","health_practitioner","occupation",NA,31,0,0,5,11,9,3,3,NA
2024,"2018_SOC","Nurse midwives","healthcare","health_practitioner","occupation",NA,18,0,0,2,7,5,2,2,NA
2024,"2018_SOC","Nurse practitioners","healthcare","health_practitioner","occupation",NA,288,0,1,59,101,74,35,17,43.1
2024,"2018_SOC","Acupuncturists","healthcare","health_practitioner","occupation","2020+ only",20,0,0,0,5,9,4,3,NA
2024,"2018_SOC","Healthcare diagnosing or treating practitioners, all other","healthcare","health_practitioner","occupation","2020+ only; see 2019 note",16,0,1,2,4,4,4,1,NA
2024,"2018_SOC","Clinical laboratory technologists and technicians","healthcare","health_technician","occupation",NA,338,4,37,98,68,55,60,17,40
2024,"2018_SOC","Dental hygienists","healthcare","health_technician","occupation",NA,214,4,5,49,64,38,45,8,42.6
2024,"2018_SOC","Cardiovascular technologists and technicians","healthcare","health_technician","occupation","2020+ only",61,0,2,15,15,18,8,3,41.9
2024,"2018_SOC","Diagnostic medical sonographers","healthcare","health_technician","occupation","2020+ only",104,0,5,30,25,28,11,5,41.3
2024,"2018_SOC","Radiologic technologists and technicians","healthcare","health_technician","occupation","2020+ only",254,3,18,71,64,50,37,12,40.2
2024,"2018_SOC","Magnetic resonance imaging technologists","healthcare","health_technician","occupation","2020+ only",55,0,1,12,13,13,14,2,45.6
2024,"2018_SOC","Nuclear medicine technologists and medical dosimetrists","healthcare","health_technician","occupation","2020+ only",48,0,0,6,15,12,12,2,NA
